row_id,num_sold
30942,189.80360422888705
30960,190.58533509096597
30978,191.32436519757056
30996,191.9741554440986
31014,202.66167221802868
31032,240.2740618784137
31050,243.64626940001148
31068,194.1937887461024
31086,194.93476617635284
31104,195.62629783146852
31122,196.22124997331656
31140,207.06726038565034
31158,245.40000366630437
31176,248.38394929377853
31194,197.88506241747146
31212,198.45424456297403
31230,199.0687421736152
31248,199.583154271332
31266,210.5182730333603
31284,249.3751679826811
31302,252.6548733543502
31320,201.19663696616504
31338,202.64675125172317
31356,203.18613453603885
31374,203.62565953896123
31392,215.2407991284315
31410,254.87122640477298
31428,258.1292993195608
31446,205.48616611832222
31464,206.0230254531694
31482,205.07076472093343
31500,205.4615890511229
31518,216.58249968192268
31536,257.0767531731541
31554,260.3219560611753
31572,207.20636495471243
31590,207.72999713594405
31608,208.21327559871938
31626,208.60807192281197
31644,219.90562923213398
31662,260.36246916530337
31680,263.67711507726983
31698,209.9072456692233
31716,210.4760400942623
31734,211.01195939196083
31752,211.46604618593045
31770,224.786674538743
31788,266.22768153757164
31806,273.2343700057532
31824,223.57310840458774
31842,231.99229932310513
31860,232.0232107472572
31878,233.0115098018359
31896,245.8210377015472
31914,291.28627989411933
31932,295.2525199592923
31950,225.984137754126
31968,227.2810749351486
31986,221.00772561513324
32004,219.74222011256757
32022,231.9494205476385
32040,274.9986836689174
32058,277.99911332790197
32076,221.62799997333738
32094,222.554289919814
32112,223.451085089548
32130,224.264278807422
32148,236.82814496724063
32166,276.26585083634484
32184,280.2855922157327
32202,222.8433253795023
32220,223.8441182518799
32238,224.80643648955999
32256,225.91477028328487
32274,238.61309186559586
32292,283.05257925560824
32310,284.3819448551761
32328,226.79973696440692
32346,227.61877987262773
32364,229.8129975301079
32382,229.42151290499967
32400,247.792892392256
32418,295.2909977405115
32436,299.50491981857186
32454,247.00449219591135
32472,250.0417988184297
32490,257.73628844225425
32508,259.1824958672172
32526,264.6497134382339
32544,294.2145324118169
32562,298.86739832732377
32580,223.42620071911034
32598,223.5079663633817
32616,227.41315781706382
32634,225.82604995964363
32652,236.16679532827095
32670,285.55832199066583
32688,294.10476109656696
32706,231.81357772865542
32724,234.11157270775252
32742,255.07198438520174
32760,278.61024926841867
32778,412.29773646857575
32796,577.0305173607096
32814,713.0151758324633
32832,576.4204607177604
32850,463.4340560229993
26299,514.2128797827309
26317,505.4706354558223
26335,442.1202461599425
26353,459.97783712265255
26371,506.10681058794546
26389,525.6225339275892
26407,410.3246698087694
26425,425.3923384464092
26443,411.7311999663671
26461,419.0693151699412
26479,435.2323789417775
26497,516.219138441981
26515,481.5173490298391
26533,387.42180286715444
26551,377.58331074229443
26569,375.594246252735
26587,386.3613610282389
26605,398.12711466508665
26623,472.4088490020774
26641,472.1261694095171
26659,379.59399672858535
26677,380.17457205168853
26695,380.97804001270083
26713,381.19556722720847
26731,397.5444850897339
26749,471.50085880659816
26767,471.0986309015212
26785,378.6562059070256
26803,382.33156842818875
26821,384.54824306831836
26839,384.7498800913903
26857,403.3867382543577
26875,478.48539181685317
26893,478.0752762775175
26911,387.63650805327075
26929,388.28241027190586
26947,389.2169473493338
26965,394.37987009814117
26983,411.5392876316819
27001,488.4609972229106
27019,490.3962190989585
27037,393.5852676588523
27055,397.841507436058
27073,398.5050844683252
27091,400.4663776925716
27109,418.2812972341422
27127,495.16111874312094
27145,495.57313115890383
27163,403.47031098800267
27181,404.8907892195727
27199,405.99967184274436
27217,407.8616704068872
27235,426.46890329211163
27253,507.2247311603166
27271,508.1979669399505
27289,406.4321490446974
27307,402.04700957122077
27325,406.8379427461911
27343,409.1213306353589
27361,427.08480429069846
27379,508.445232386325
27397,511.0729869273258
27415,411.4074447840097
27433,413.64055611689315
27451,415.5334389422233
27469,415.3641511467687
27487,435.0392342649093
27505,518.2343058508168
27523,519.99582928169
27541,418.7944869793356
27559,426.3059756134391
27577,418.44917040750687
27595,421.22327003535986
27613,441.8400511901144
27631,528.6626536596771
27649,530.4882341459574
27667,427.23533040712664
27685,428.9471767111489
27703,428.78261769736827
27721,431.5166361758046
27739,452.63893906414586
27757,537.1048890053512
27775,538.7035161799421
27793,439.0506244141567
27811,441.30297037197556
27829,443.0959018901471
27847,445.58631021124046
27865,466.2556989565643
27883,560.4298250286323
27901,565.2707965613589
27919,459.25205376220987
27937,464.19391187289506
27955,482.16409741828045
27973,478.5827780613795
27991,500.19840325106446
28009,594.4553965661994
28027,595.6487649918221
28045,460.24114653679675
28063,461.5291034399928
28081,464.3691899620824
28099,465.83818609712694
28117,465.06279941522337
28135,550.9513583984558
28153,550.6589661193772
28171,441.65279220278376
28189,442.3017537742463
28207,442.4569987659481
28225,445.9614123563576
28243,464.888719547578
28261,551.0610565588692
28279,550.0899411447107
28297,440.66574444716133
28315,440.7968681359408
28333,439.5654001799554
28351,436.0305239629353
28369,454.0569168801465
28387,534.5901339252445
28405,534.279107561523
28423,427.60712085549653
28441,427.36278013303166
28459,433.5142506313375
28477,433.5121308894294
28495,463.56651524241244
28513,562.0267154792016
28531,575.5302785663229
28549,502.4521770798472
28567,457.3311041423058
28585,440.661146446625
28603,442.1345007198505
28621,453.3500876258853
28639,536.3306223357245
28657,534.416073723064
28675,427.39852754146676
28693,426.8792465912989
28711,425.96293610034337
28729,425.76865720459443
28747,443.36105919144865
28765,524.5228153461004
28783,522.6781905614823
28801,418.0468090052532
28819,417.5867073596306
28837,416.74903354047825
28855,416.62733429600195
28873,433.466140859716
28891,512.9198262824387
28909,508.81209524632345
28927,407.04845656552146
28945,406.6954163242969
28963,405.97613993388643
28981,405.95461837384187
28999,422.4622451553206
29017,486.76363520635437
29035,484.14566677334295
29053,387.1505029019638
29071,386.89217911019466
29089,386.14504060560637
29107,388.0364633448469
29125,403.8739235180034
29143,478.9356056486546
29161,477.81276199455226
29179,382.1130051936229
29197,381.8737944032957
29215,377.8437307576378
29233,378.9766972845141
29251,394.42383799820124
29269,466.84659984484904
29287,465.6967849713999
29305,372.3668091650597
29323,372.06413292692895
29341,371.2677365665494
29359,371.336351040711
29377,386.360672091968
29395,467.39618642087277
29413,484.9459095261161
29431,402.1959785686885
29449,431.74697291916766
29467,476.0469681139277
29485,441.30410335287144
29503,434.34095284617666
29521,502.2937113988883
29539,466.88842017204433
29557,363.9907688457169
29575,354.2527800458573
29593,352.61419953814766
29611,352.504476422697
29629,366.3681005920113
29647,433.0172452709086
29665,432.1245666504584
29683,344.3402647703057
29701,343.5181253876326
29719,341.7271246035523
29737,341.7343672771983
29755,354.97262514322176
29773,419.69954981657196
29791,418.61078269217984
29809,333.4008596790919
29827,332.6224180762835
29845,330.73555393000447
29863,330.59964919955536
29881,343.2690666103036
29899,405.3433928317535
29917,404.1583430205804
29935,321.79623836077724
29953,320.79030145929033
29971,318.90341266734634
29989,318.71902153917694
30007,330.8924738477664
30025,390.6985005193617
30043,389.5442739446319
30061,310.16543034479633
30079,309.21571749304655
30097,307.43144923222485
30115,318.7335155612796
30133,330.97659167677216
30151,390.8980932600723
30169,388.80176007135947
30187,310.5270343289384
30205,309.6989223207565
30223,308.69354898500893
30241,308.06818425568576
30259,320.07000560037255
30277,378.23120125418745
30295,376.43055822493847
30313,300.83947604004396
30331,300.24022004703187
30349,299.47774144224684
30367,299.091938570969
30385,310.98231206597944
30403,367.78313211254607
30421,366.3302921523415
30439,293.0116517581682
30457,292.67690946722894
30475,292.18632110799376
30493,292.0658532208067
30511,303.94590770741337
30529,359.78208210573086
30547,358.6815500138877
30565,287.1506193426616
30583,287.07871744694285
30601,286.85204662946575
30619,286.98628826605426
30637,298.91976745650624
30655,354.6494437883749
30673,347.2538047187841
30691,278.5253546046385
30709,278.68071169572187
30727,278.4133781714036
30745,279.0239253123199
30763,290.8419068132934
30781,344.81328341147025
30799,343.92328374298677
30817,276.036933913445
30835,274.99007385296346
30853,274.8928590325497
30871,276.61654844683414
30889,288.4905552187738
30907,342.2029763379723
30925,341.4867916190288
30943,274.2076649314285
30961,275.11388966367184
30979,275.12808282561895
30997,275.9951106829188
31015,287.9442205316552
31033,340.5457887235303
31051,339.9374753120797
31069,273.04177731887614
31087,273.5589704523347
31105,273.64158662259325
31123,274.56855741989256
31141,286.9580131643801
31159,340.5695543496661
31177,340.03057779670144
31195,273.17075966052397
31213,273.3261458417721
31231,273.4619662325156
31249,274.4423749358746
31267,286.4457810744727
31285,340.0327150114212
31303,339.6559941637341
31321,272.8631642782477
31339,273.5009661389285
31357,273.709311769167
31375,274.7688631888491
31393,286.874708566727
31411,340.65500343283367
31429,340.39978032117796
31447,273.56678760806153
31465,274.32106525955203
31483,274.65392228874845
31501,275.85093707480763
31519,288.1544226961443
31537,342.3653149605298
31555,342.312314031438
31573,275.27801300185246
31591,276.22252962836944
31609,276.75441683936685
31627,278.1692465664664
31645,290.80566694274546
31663,345.8017120613415
31681,346.0479894518381
31699,278.53388120182046
31717,279.75258830022926
31735,280.56489896028404
31753,282.28398554730785
31771,297.96308433500667
31789,363.3886796264106
31807,366.6120768705027
31825,298.6427296070321
31843,306.67857773560985
31861,317.3995262926169
31879,316.01275883381305
31897,330.1136628714375
31915,393.43904770523426
31933,394.56900167429126
31951,313.5691676871016
31969,310.7814281568274
31987,305.58232812250696
32005,304.36681701523594
32023,321.50971051786564
32041,370.9642704283281
32059,372.07645067469275
32077,302.1025546601958
32095,300.6876798768561
32113,302.84640259731225
32131,303.88185264095466
32149,319.09712973199254
32167,381.12124874543696
32185,382.6107870763859
32203,309.66879070363274
32221,311.5624091895518
32239,314.79634041005335
32257,316.074168279585
32275,332.104941141612
32293,396.8758281547877
32311,399.5326179971759
32329,320.4947402574061
32347,307.0981100793161
32365,315.9223681337121
32383,318.7778031699677
32401,345.0896173491784
32419,412.4013465573468
32437,426.55591888425533
32455,359.05058720030644
32473,362.2052925927564
32491,376.84202060063933
32509,380.10054687288647
32527,374.15260057420585
32545,440.7575027169756
32563,418.21306144035486
32581,335.42894749787354
32599,340.95885186789604
32617,332.7063808443791
32635,334.4624562450151
32653,353.1930112957563
32671,421.4083792852717
32689,427.89929012129545
32707,341.29770249370625
32725,354.77969260977466
32743,383.91318420309983
32761,416.14824065528614
32779,591.820657372718
32797,914.9309265836993
32815,1054.351902905925
32833,885.0018899636445
32851,743.7940626356975
26300,140.1518997818457
26318,138.39669787883548
26336,125.17723411963682
26354,117.55784915720545
26372,146.42399495025072
26390,142.479695138024
26408,116.68611544631945
26426,114.54644471695661
26444,115.7264434068144
26462,120.85878910305053
26480,120.70023033927151
26498,137.8279148692434
26516,132.92787183527088
26534,103.03415692326753
26552,102.0970673170637
26570,101.83724617789113
26588,103.12291444177846
26606,105.11830164040248
26624,121.68633515548053
26642,124.20924981314353
26660,100.2986754224197
26678,99.90277264370603
26696,100.0008743112582
26714,100.67413505997013
26732,104.71137160818807
26750,120.04578411711701
26768,120.22950820457788
26786,97.80029897744622
26804,98.23654002370888
26822,98.17890369801361
26840,98.83989794098088
26858,103.44705884882625
26876,122.71778499258596
26894,123.06289071374543
26912,99.2350548438379
26930,98.95967440157929
26948,98.90161380596864
26966,99.56747372987859
26984,103.45384491767375
27002,122.72583521022422
27020,123.07096357012482
27038,99.24156460759295
27056,98.96616610053225
27074,98.90810169617919
27092,99.57400530012545
27110,103.46063143168358
27128,122.73388595595223
27146,122.97124011223366
27164,99.16114992892214
27182,98.88597457515961
27200,98.82795721994802
27218,99.49332124731114
27236,103.37679807552325
27254,122.63443562946671
27272,122.97930695638517
27290,99.16765484455632
27308,98.89246143944543
27326,98.83444027832802
27344,99.49984795319686
27362,103.38357953530357
27380,122.64248037943368
27398,122.98737432971716
27416,99.30810690979462
27434,99.03252374572301
27452,98.97442040869937
27470,99.64077050660234
27488,103.53000265360986
27506,122.81618005683592
27524,123.16156248360582
27542,98.80837372830801
27560,98.5341773397538
27578,98.47636638737397
27596,99.13936331236114
27614,103.00902426407715
27632,121.77701286087557
27650,122.11947295210472
27668,100.37664366677852
27686,100.0980952791257
27704,100.03936676100408
27722,101.66659595872908
27740,104.39189861381821
27758,123.83863506239966
27776,124.18689282685646
27794,100.14142402379338
27812,99.08210856125483
27830,99.4004832997711
27848,100.38089499394474
27866,108.92197263797229
27884,131.7054513356705
27902,132.07583208175853
27920,107.87679640166353
27938,107.57743485095666
27956,109.64112811967216
27974,110.37929234589389
27992,114.68767625313345
28010,136.05237067492544
28028,136.86156308532352
28046,108.35322448181579
28064,108.4880653508833
28082,107.55831432005935
28100,108.28245590110113
28118,112.50899496042705
28136,129.0770936117952
28154,129.44008291671756
28172,104.37747441761242
28190,104.08782359702089
28208,104.9392389222261
28226,105.64574745080286
28244,109.76936908772186
28262,130.21785234285275
28280,130.58404967800945
28298,104.25721536756343
28316,103.96789826967147
28334,102.75433018292141
28352,101.55568257994183
28370,106.23366900386713
28388,126.02350126591375
28406,126.37790352453875
28424,101.90820393711456
28442,101.62540542086298
28460,103.89085608395254
28478,103.75249006793946
28496,110.7673413746782
28514,131.4392712826492
28532,144.22627629026834
28550,120.66328690777603
28568,116.41745940022079
28586,105.14085131331957
28604,106.4048884650658
28622,110.34339299559396
28640,130.89880879817161
28658,131.21425653732834
28676,105.85059427909654
28694,105.55685550390476
28712,105.69787678183289
28730,106.20517398575734
28748,110.88930547791766
28766,131.54641706636284
28784,131.86342520484826
28802,106.37427910615857
28820,105.77635397230199
28838,105.91766849460885
28856,106.42602058936679
28874,110.58009826710641
28892,131.17960891892253
28910,131.49573334692042
28928,106.07766173622632
28946,105.78329284159881
28964,105.92461663405885
28982,106.43300207642811
29000,110.58735225932575
29018,126.25715854065992
29036,126.65142723172937
29054,101.12656890700056
29072,100.8459394528875
29090,100.7867721673749
29108,101.46532401161637
29126,106.10670406217348
29144,125.87288454863109
29162,126.26595319188414
29180,101.7864085657196
29198,100.24852761115376
29216,100.18971101954968
29234,100.86424293270781
29252,104.80123031350564
29270,124.32421947699663
29288,124.71245168911351
29306,100.53408916207599
29324,100.25510385815198
29342,100.19628340821258
29360,101.09863520959148
29378,105.04477151581042
29396,125.39186200931087
29414,137.4015825286443
29432,115.40014083072703
29450,128.1169351210858
29468,133.2277051854038
29486,131.6945227155199
29504,127.73299745832443
29522,138.45064788714456
29540,130.6474266175653
29558,102.50157858895203
29576,101.46229957872828
29594,99.01937574520684
29612,99.68602887845809
29630,103.5770275745785
29648,122.87196505647672
29666,123.20896319502616
29684,99.35973169566465
29702,99.0840052711657
29720,99.02587136053434
29738,99.69256822585602
29756,103.58382216930127
29774,122.88002538824043
29792,123.21704563367811
29810,99.36624963815102
29828,99.09050512615374
29846,99.03236740197055
29864,99.69910800223143
29882,103.59061720974567
29900,122.88808624875735
29918,123.22512860253349
29936,99.3727680082107
29954,99.09700540752864
29972,99.03886386954342
29990,99.70564820761248
30008,103.59741269594086
30026,122.89614763806226
30044,123.23321210162707
30062,99.54367554788635
30080,99.26743867333067
30098,99.20919861820204
30116,100.88954280047285
30134,104.82751769931703
30152,124.35540383154401
30170,124.69647056381714
30188,100.55930621707708
30206,100.28025093502121
30224,100.18260098076892
30242,100.89616109770681
30260,104.83439432548828
30278,124.36356147605657
30296,124.70465058211542
30314,100.56590285097701
30332,100.28682926305164
30350,100.1891729030173
30368,100.90277982909731
30386,104.8412714027624
30404,124.37171965570603
30422,124.71283113701828
30440,100.57249991761238
30458,100.29340802261672
30476,100.19574525638006
30494,100.90939899467286
30512,104.84814893116886
30530,124.37987837052752
30548,124.72101222856095
30566,100.5790974170116
30584,100.29998721374467
30602,100.20231804088556
30620,100.91601859446195
30638,104.85502691073732
30656,124.38803762055606
30674,124.768856854864
30692,100.56160057660506
30710,100.28253892762832
30728,100.18488674539624
30746,100.89846314291039
30764,105.02429405647449
30782,124.58883684508731
30800,125.00021397642388
30818,100.74807052620092
30836,100.46849141716666
30854,100.37065815987815
30872,100.77211495092845
30890,104.70550634278965
30908,124.21066348238762
30926,124.62079193144226
30944,100.44226273811017
30962,100.16353225544145
30980,100.06599595840098
30998,100.77872554496152
31016,104.84520511645759
31034,124.37638616470919
31052,124.78706180983193
31070,100.57627346418418
31088,100.29717109747642
31106,100.19950466686834
31124,100.91318518192037
31142,104.85208290291347
31160,124.38454518565105
31178,124.79524777086496
31196,100.58287121112592
31214,100.30375053545998
31232,100.20607769798904
31250,100.91980503008122
31268,104.85896114054825
31286,124.39270474182005
31304,124.89620975465047
31322,100.58946939087616
31340,100.31033040505096
31358,100.21265116029686
31376,100.92642531250043
31394,104.86583982939156
31412,124.40086483325135
31430,124.90440287572727
31448,100.59606800346332
31466,100.31691070627768
31484,100.21922505382008
31502,100.93304602920638
31520,104.87271896947304
31538,124.40902545998003
31556,124.91259653426822
31574,100.60266704891572
31592,100.3234914391685
31610,100.22579937858704
31628,100.93966718022762
31646,104.87959856082219
31664,124.41718662204131
31682,124.92079073030852
31700,100.60926652726177
31718,100.33007260375166
31736,100.23237413462604
31754,100.94628876559266
31772,106.22799742920466
31790,125.76015075437527
31808,127.71580651090142
31826,103.62628828169541
31844,108.54020877072757
31862,108.4345159168111
31880,109.20685067697116
31898,113.57072503018657
31916,134.72734721316507
31934,132.52564126161423
31952,106.68239002482487
31970,102.5965100776229
31988,102.42900203512505
32006,103.22664644668552
32024,104.55151356052791
32042,124.02798401953667
32060,123.95330201052023
32078,101.22993076375276
32096,101.05621416706103
32114,100.75541348336394
32132,101.6768902097282
32150,105.86119660683198
32168,125.58164252151167
32186,122.70297702829632
32204,97.13522003925985
32222,97.71294216498937
32240,99.18060840512004
32258,100.08768172314677
32276,103.9943579491333
32294,123.36703818610852
32312,126.30321889300427
32330,100.81503021030763
32348,100.53526528601431
32366,100.23601524203677
32384,101.15274171851813
32402,105.71529730462542
32420,125.40856423975096
32438,127.21493280070312
32456,107.59938471502821
32474,112.87915955204716
32492,111.01311286747006
32510,109.83992684417919
32528,114.19956308718928
32546,127.97796538288351
32564,127.34899838313619
32582,101.27039192733476
32600,100.98936335975306
32618,100.66466376322472
32636,101.60962881218718
32654,105.57571049554468
32672,124.04769815736205
32690,130.2662006529212
32708,99.65575916633878
32726,103.00123047679573
32744,105.54272298093275
32762,117.62455509788725
32780,175.3347219142235
32798,260.768491458596
32816,297.7169559619672
32834,248.700111022495
32852,217.04272352758505
26301,572.7203408186358
26319,573.6630870619676
26337,504.04657325406026
26355,493.86122149282676
26373,562.0113915291969
26391,588.6720167022681
26409,465.5605181062145
26427,448.190363578541
26445,457.1216872308968
26463,461.573422926999
26481,468.17273447571915
26499,538.9576618081294
26517,542.1106245466956
26535,413.05552379893766
26553,399.48207400447507
26571,394.5920588940748
26589,394.8483624551497
26607,408.1705091286294
26625,488.9132868585025
26643,499.9310234814723
26661,400.83097970059913
26679,394.8492898710315
26697,395.3363006288793
26715,394.24554630969754
26733,407.2898569747921
26751,489.0520547816658
26769,487.7361659113918
26787,386.81154876286416
26805,393.04242789313355
26823,389.9920872750249
26841,391.650784998068
26859,407.2423795473723
26877,484.66704547878476
26895,481.2966113811741
26913,386.51401939991143
26931,388.4510852943016
26949,385.50886038801485
26967,387.79100861015326
26985,400.68710581929355
27003,477.04477750407784
27021,475.01514436059813
27039,381.65673037831743
27057,379.0222609942664
27075,376.3751910852815
27093,383.9023830284762
27111,396.9416939027917
27129,472.9297879321544
27147,472.2173393362887
27165,378.957426430909
27183,376.6542409731864
27201,372.2426514178188
27219,374.91657425106683
27237,387.9992878287159
27255,462.698131353254
27273,462.4285300966002
27291,371.4477524389487
27309,369.53540476211646
27327,365.5482650326722
27345,370.17505370689776
27363,382.22473013413787
27381,456.22527106955204
27399,456.36543987470014
27417,366.89652964490347
27435,365.31653243104023
27453,361.6709091149592
27471,366.53742475569504
27489,379.9632825536004
27507,453.85173127456216
27525,454.29933765661553
27543,365.4680470329582
27561,361.55450395270293
27579,359.2457604949377
27597,363.14119354279967
27615,375.2721685870098
27633,448.4253346265498
27651,447.6261054792024
27669,360.20312456387614
27687,354.9383982794259
27705,352.4401949411448
27723,357.08532346102623
27741,370.354198981117
27759,435.0152643287065
27777,435.5725803495702
27795,350.4679957802075
27813,349.1920832722649
27831,348.41892901672674
27849,350.6641121287128
27867,363.5814181656221
27885,463.3734708924802
27903,473.80369385549426
27921,369.51815241962186
27939,379.74584950477225
27957,384.8741338516431
27975,382.64031776472694
27993,396.49641956832573
28011,468.84638376850125
28029,471.0955574153302
28047,378.61925943984323
28065,369.3921532178287
28083,367.20013413077874
28101,369.9959514999542
28119,354.70023884457964
28137,427.13585002400475
28155,425.1413424714346
28173,341.42193693256786
28191,338.64907975811644
28209,343.152690030082
28227,350.97597779953185
28245,363.1388891884495
28263,432.8507340745719
28281,432.2995887122117
28299,346.92935346641315
28317,341.043198016321
28335,335.8079469095581
28353,337.06439332382007
28371,348.04603695908526
28389,414.631365960395
28407,413.8894124278271
28425,331.9956041938418
28443,330.94322636411295
28461,332.99216691609644
28479,336.8245537299939
28497,353.2761402113194
28515,441.28203999932384
28533,469.72932588500106
28551,358.8669516915079
28569,351.13789418205124
28587,334.981207595255
28605,321.00140571059535
28623,343.96469940612405
28641,409.6811203494099
28659,409.3210063386627
28677,327.9800026562171
28695,325.7975262483279
28713,324.12600767917405
28731,325.29825556066436
28749,336.3758505701387
28767,401.92039860663226
28785,401.72159006437346
28803,322.02564015263755
28821,320.027166421322
28839,318.5385672637811
28857,319.85348431015314
28875,330.92265028947526
28893,394.5048026490415
28911,395.1671339618497
28929,316.96072504430816
28947,315.18679865236254
28965,313.9171697377783
28983,315.41372602034625
29001,325.5322628404139
29019,378.89881506973694
29037,379.67025074710335
29055,304.3347737921666
29073,302.8285938271469
29091,301.8038070572257
29109,303.43666717615673
29127,314.33828657250916
29145,375.20998388175167
29163,376.2019303838968
29181,301.73297300279904
29199,300.4121321851475
29217,299.5619326893678
29235,299.69931216103043
29253,309.1185649061797
29271,369.16079164738295
29289,370.3098253665102
29307,297.13873844499346
29325,295.96147531676644
29343,295.23933379962114
29361,300.0413245295274
29379,311.0858501067018
29397,376.5673213756728
29415,390.78517762625484
29433,342.85614805581196
29451,368.066829091475
29469,362.3359528327868
29487,378.12773971108675
29505,360.89439634977674
29523,406.47218213175455
